waveSize,wTimeStamp,precipitation,windSpeed,locationName
13.66,2022-09-21 04:19:17,1,13.89,Antidorcas marsupialis
8.01,2016-08-14 12:45:37,0,12.34,Alligator mississippiensis
9.84,2007-09-13 04:14:53,0,13.69,Bradypus tridactylus
0.91,2013-02-08 01:02:02,1,13.48,Pterocles gutturalis
23.88,2000-09-23 03:42:26,0,11,Colobus guerza
7.03,2002-07-22 05:09:49,1,4.47,Connochaetus taurinus
3.23,2012-12-07 09:08:22,0,23.08,Corvus brachyrhynchos
17.16,2001-05-05 11:44:33,0,21.02,Mirounga angustirostris
10.85,2019-05-23 08:43:26,1,21.62,Ciconia episcopus
10.1,1991-11-02 08:11:53,1,11.4,Phalacrocorax carbo
5.82,1992-10-14 09:31:01,1,22,Anhinga rufa
23.72,2013-12-17 11:24:42,0,1.54,Eurocephalus anguitimens
6.57,2019-11-21 04:47:37,1,1.86,Spermophilus parryii
2.41,1997-03-09 11:05:27,1,19.62,Falco mexicanus
1.4,2003-09-23 02:18:46,0,0.8,Falco mexicanus
12.17,1996-09-21 04:58:14,1,23.32,Chloephaga melanoptera
2.54,2001-02-11 07:39:54,1,9.48,Chlamydosaurus kingii
11.57,2022-07-12 09:20:33,1,4.34,Cercatetus concinnus
22.78,2022-12-24 02:51:43,1,7.9,Ciconia episcopus
14.27,1994-05-19 12:24:02,0,21.81,Papio cynocephalus
1.73,2020-06-01 10:59:38,0,3.58,Chionis alba
9.71,2006-08-11 11:18:27,0,4.29,Chloephaga melanoptera
19.13,2013-01-15 11:26:02,1,18.82,Cercatetus concinnus
19.89,1993-03-04 05:18:13,1,13.93,Eudyptula minor
1.37,2011-04-09 05:10:34,1,17.7,Haematopus ater
6.65,2014-02-17 08:53:49,0,20.72,Vanellus sp.
10.52,2000-03-14 12:58:48,0,6.37,Dipodomys deserti
6.46,2011-01-08 07:58:34,1,7.13,Felis caracal
17.55,2003-07-04 12:56:15,1,1.4,Colobus guerza
23.18,1997-05-17 08:16:52,0,9.21,Conolophus subcristatus
5.16,1996-10-18 11:17:12,0,2.9,Conolophus subcristatus
24.38,2003-05-12 06:29:07,1,22.69,Phalacrocorax niger
2.59,1990-10-18 01:55:58,1,8.82,Felis caracal
1.97,2008-06-12 05:09:06,1,2.74,Ciconia episcopus
21.66,2002-10-05 11:35:28,1,21.25,Erethizon dorsatum
16.35,1995-04-22 12:08:43,1,4.96,Conolophus subcristatus
18.52,2015-08-15 11:39:23,1,2.89,Eurocephalus anguitimens
14.29,2007-08-12 10:12:33,1,20.96,Meleagris gallopavo
0.24,1990-07-12 04:42:45,0,11.37,Sula dactylatra
23.35,2021-06-22 03:29:41,1,18.43,Fregata magnificans
10.76,1998-08-12 08:20:58,1,18.53,Phalacrocorax carbo
4.06,1991-10-06 02:59:54,1,3.34,Conolophus subcristatus
12.37,1997-11-03 04:05:29,0,7.82,Conolophus subcristatus
21.64,2010-02-16 01:17:55,1,3.91,Agama sp.
9.77,2017-05-14 05:13:45,0,12.21,Cercatetus concinnus
4.12,2017-11-06 12:35:41,1,17.4,Chloephaga melanoptera
10.7,1997-05-08 03:55:33,0,19.31,Tiliqua scincoides
21.35,2020-04-26 05:14:59,0,4.83,Phascogale calura
5.87,2013-06-10 02:20:20,1,6.04,Connochaetus taurinus
24.92,2003-01-09 02:33:18,0,2.96,Pseudalopex gymnocercus
6.84,2021-03-20 06:02:20,0,11.31,Corvus brachyrhynchos
8.63,1995-10-01 10:39:18,1,22,Mirounga angustirostris
1.27,2013-07-15 07:41:39,0,21.87,Gymnorhina tibicen
8.61,2005-03-23 11:12:0,1,0.94,Spermophilus parryii
13.64,1996-09-24 10:01:43,1,10.08,Drymarchon corias couperi
1.55,2017-09-12 12:52:41,1,7.57,Notechis semmiannulatus
6.59,1990-06-07 03:54:14,0,6.44,Larus dominicanus
3.31,1994-03-22 01:42:59,1,2.23,unavailable
21.3,2010-01-12 09:24:13,1,19.96,Cyrtodactylus louisiadensis
22.15,2004-01-22 01:48:18,1,22.72,Lamprotornis nitens
13.78,2001-11-14 03:09:19,0,10.13,Chionis alba
21.79,1994-11-01 05:12:48,0,11.77,Canis aureus
20.25,2007-02-24 09:17:02,0,9.26,Bucorvus leadbeateri
16.38,1995-11-17 03:01:02,1,14.76,Deroptyus accipitrinus
15.77,2003-04-12 10:07:41,0,5.62,Ciconia episcopus
16.69,2021-09-12 04:02:04,1,19.41,Anhinga rufa
23.8,2010-05-14 12:33:40,0,21.94,Notechis semmiannulatus
11.45,1996-09-22 05:14:38,0,5.26,Tiliqua scincoides
23.55,2023-01-21 08:53:40,1,1.75,Cercatetus concinnus
13.14,2011-07-02 02:32:53,0,3.22,Gopherus agassizii
7.46,1996-05-08 02:43:49,1,12.39,Chlamydosaurus kingii
15.21,2012-11-12 11:04:02,1,24.38,Chelodina longicollis
20.97,2001-04-05 11:16:35,1,19.12,Acridotheres tristis
3.73,2015-10-20 08:21:31,1,19.73,Chelodina longicollis
20.35,2002-03-09 09:50:39,1,18.3,Alligator mississippiensis
15.77,1992-01-21 11:34:18,0,16.25,Pterocles gutturalis
11.92,2002-06-03 09:58:23,0,18.84,Conolophus subcristatus
10.26,1997-11-08 11:58:23,0,6.13,Phalacrocorax carbo
24.88,2020-11-05 02:53:29,1,10.32,Erethizon dorsatum
9.02,2018-08-22 09:19:23,0,4.77,Myiarchus tuberculifer
9.38,2022-03-20 09:35:53,1,2.41,Chionis alba
21.52,2016-05-14 10:05:35,0,17.23,Meleagris gallopavo
15.42,2021-04-01 08:54:03,0,12.15,Agama sp.
2.73,2011-09-06 03:52:23,1,23.41,Redunca redunca
11.73,2019-05-21 03:13:50,1,7.34,Gymnorhina tibicen
9.01,2007-09-11 02:30:06,0,20.7,Naja nivea
13.11,1992-11-22 07:46:22,0,16.42,Rangifer tarandus
16.4,2002-05-01 06:19:47,1,15.45,Sula dactylatra
5.86,2007-08-17 05:53:25,0,23.9,Bettongia penicillata
21.95,2023-06-05 01:23:41,0,23.21,Cynomys ludovicianus
3.25,2011-06-03 10:36:50,0,6.56,Dipodomys deserti
10.49,2011-09-12 11:49:16,1,10.53,Chelodina longicollis
3.05,2003-11-25 04:10:18,0,14.99,Dendrohyrax brucel
13.86,2019-05-19 04:57:16,0,22.65,Mirounga angustirostris
13.04,2016-04-03 05:42:29,0,8.82,Deroptyus accipitrinus
11.77,2012-09-02 02:01:01,0,22.18,Pseudalopex gymnocercus
6.22,2005-02-12 06:21:33,0,8.42,Deroptyus accipitrinus
8.78,1996-12-17 07:26:10,1,5.39,Chlamydosaurus kingii
8.84,1992-08-05 06:50:43,1,13.64,Phascogale calura
14.78,2006-11-10 05:43:08,0,2.8,Gymnorhina tibicen
12.65,1995-01-21 01:08:12,1,3.97,Coluber constrictor
12.4,2019-05-26 10:07:40,0,1.2,Sula dactylatra
5.36,1994-09-16 02:32:15,0,5.42,Oxybelis sp.
17.46,2022-08-16 08:41:51,1,20.92,Notechis semmiannulatus
0.23,2002-08-19 12:22:37,0,16.51,Estrilda erythronotos
3.19,2004-10-20 08:38:45,1,0.44,Alligator mississippiensis
4.2,2005-10-16 10:42:12,0,7.35,Cynomys ludovicianus
12.37,2001-01-16 07:57:14,0,19.77,Gymnorhina tibicen
3.8,2005-09-19 10:11:27,1,13.98,Paradoxurus hermaphroditus
7.07,2012-04-24 08:01:32,1,19.79,Cynomys ludovicianus
8.98,2004-03-14 05:36:27,1,1.23,Pseudalopex gymnocercus
15.79,1995-06-23 04:39:37,0,16.7,Cynictis penicillata
7.43,2011-06-24 02:31:28,1,24.77,Erethizon dorsatum
23.37,2018-03-11 08:59:23,1,3.87,Myiarchus tuberculifer
21.98,2000-01-06 05:58:14,0,0.55,Pseudalopex gymnocercus
3.83,2017-09-26 08:38:23,1,11.21,Sylvicapra grimma
24.33,2020-11-08 08:33:34,1,8.58,Acridotheres tristis
13.92,1992-03-24 11:05:20,1,8.07,Chauna torquata
24.13,1993-12-06 08:05:49,1,6,Ciconia episcopus
23.35,2023-08-20 11:25:20,0,21.33,Sylvicapra grimma
22.63,2022-01-21 03:04:41,0,11.2,Coluber constrictor
4.6,1990-06-24 08:56:30,0,7.48,Sylvicapra grimma
20.27,2014-05-09 01:03:22,1,20.24,Gopherus agassizii
10.27,2017-04-17 03:20:02,1,20.15,Melanerpes erythrocephalus
19.82,1999-08-22 12:17:18,1,19.53,Cynictis penicillata
14.71,2009-01-25 03:19:44,0,15.37,Gopherus agassizii
11.65,2015-10-17 04:40:06,0,6.52,Gopherus agassizii
12.9,2015-06-09 11:11:35,1,15.61,Papio cynocephalus
19.33,2003-05-06 08:34:54,1,20.72,Buteo jamaicensis
6.46,2023-03-17 10:04:27,0,14.54,Gopherus agassizii
2.27,1993-08-03 06:36:52,0,21.9,Drymarchon corias couperi
18.81,2021-07-09 11:12:03,1,13.43,Falco mexicanus
12.67,2018-01-10 02:11:05,1,2.09,Bubalus arnee
15.65,2010-09-13 03:11:12,1,17.11,Antidorcas marsupialis
24.49,2001-10-26 09:15:19,1,15.44,Notechis semmiannulatus
24.11,1998-05-21 03:31:13,1,24.61,Notechis semmiannulatus
15.47,1998-12-03 08:40:47,1,0.38,Sylvicapra grimma
0.48,1993-10-03 07:56:30,1,7.07,Fregata magnificans
16.27,1998-06-08 02:32:04,0,17.24,Naja nivea
17.32,1995-10-18 04:27:07,1,20.57,Lama glama
0.5,2015-01-09 03:17:06,1,23.2,Canis mesomelas
21.8,2016-10-11 11:50:25,1,10.2,Deroptyus accipitrinus
24.55,1994-05-16 09:49:51,0,24.34,Phascogale calura
13.93,2006-08-10 11:11:22,1,12.72,Dendrohyrax brucel
19.46,2020-08-08 05:48:03,0,5.15,Cynictis penicillata
8.33,2005-04-04 05:25:40,1,0.26,Dendrohyrax brucel
18.42,2014-10-18 07:15:02,0,8.07,Oxybelis sp.
5.02,2008-08-03 08:41:0,0,13.78,Bucorvus leadbeateri
5.43,2022-11-01 11:20:18,1,11.81,Felis caracal
5.29,2005-04-03 07:58:48,0,23.47,Deroptyus accipitrinus
6.75,2002-05-03 04:29:38,0,12.93,Paradoxurus hermaphroditus
11.01,2023-12-01 05:33:30,1,21,Chauna torquata
22.92,1991-08-16 11:26:02,0,0.41,Crotalus triseriatus
4.24,1997-01-04 06:36:18,1,1.33,Gopherus agassizii
15.67,1993-09-13 03:18:33,1,4.6,Canis mesomelas
10.53,2017-11-03 04:53:37,1,6.88,Lama glama
17.7,2006-08-07 01:12:01,0,7.43,Corvus albicollis
19.95,2007-04-07 05:59:50,1,13.55,Melanerpes erythrocephalus
19.5,2004-01-09 01:54:37,1,10.61,Sula dactylatra
18.55,2013-11-16 01:16:55,1,3.69,Colobus guerza
16.68,2022-01-21 07:37:30,0,5.03,Notechis semmiannulatus
0.49,1990-01-07 07:16:26,0,20.78,Corvus brachyrhynchos
14.67,1999-12-16 12:01:41,0,9.07,Melanerpes erythrocephalus
6.62,2001-11-11 04:57:46,1,20.45,Conolophus subcristatus
11.61,1996-11-26 09:53:23,0,7.71,Buteo jamaicensis
9.75,2020-09-22 12:46:33,1,11.07,Bucorvus leadbeateri
20.32,2015-08-09 02:44:31,0,10.37,Drymarchon corias couperi
5.03,2016-11-27 08:17:19,0,23.9,Notechis semmiannulatus
18.82,2015-03-26 03:43:09,1,17.93,Corvus albicollis
13.17,2002-08-16 01:15:52,0,14.6,Connochaetus taurinus
5.85,1996-02-23 10:0:37,1,24.91,Pterocles gutturalis
24.97,2008-06-14 12:48:09,1,20.24,Chionis alba
24.28,2005-06-18 05:26:40,1,3.28,Antidorcas marsupialis
4.71,1992-07-17 02:15:50,1,12.18,Buteo jamaicensis
11.64,1994-12-01 12:20:0,1,18.75,Gymnorhina tibicen
3.85,2009-05-17 02:40:52,0,21.91,Conolophus subcristatus
8.4,1998-03-04 09:0:18,0,5.98,Papio cynocephalus
12.15,1991-02-20 07:16:36,0,5.76,Fregata magnificans
24.01,2010-11-08 06:22:44,1,13.18,Sula dactylatra
17.84,1999-03-20 01:0:49,0,5.1,Dasypus novemcinctus
8.03,2007-12-14 02:26:29,1,8.58,Ephippiorhynchus mycteria
7.26,2011-05-02 10:48:05,0,24.78,Bucorvus leadbeateri
20.26,2006-06-27 10:30:11,0,14.98,Phalacrocorax niger
3.13,1997-09-09 09:50:41,1,18.51,Lamprotornis nitens
15.53,1998-07-20 04:27:21,1,14.19,Cyrtodactylus louisiadensis
18.39,2021-06-07 07:10:50,0,14.19,Tiliqua scincoides
19.87,2017-01-16 09:34:41,0,19.22,Damaliscus lunatus
3.8,2013-07-15 09:46:22,1,6.52,Bradypus tridactylus
9.57,1999-06-27 02:38:46,0,2.81,Corvus brachyrhynchos
2.84,2021-06-08 10:32:40,0,5.59,Haematopus ater
14.13,1993-08-09 01:47:22,0,9.94,Oxybelis sp.
0.89,2021-02-04 01:32:55,1,7.61,Tiliqua scincoides
19.47,2020-02-01 10:10:16,0,10.51,Crotalus triseriatus
22.03,2002-07-15 11:43:06,0,3.34,Acridotheres tristis
24.14,2010-06-01 07:40:51,0,4.41,Erethizon dorsatum
2.11,2006-12-06 08:04:58,0,2.81,Agama sp.
13.14,2018-07-04 01:18:43,0,23.66,Oxybelis sp.
21.36,2015-08-09 10:24:55,1,24.89,Cacatua tenuirostris
3.39,2000-06-10 12:13:30,1,18.21,Antidorcas marsupialis
6.2,1999-10-25 05:03:34,0,18.71,Papio cynocephalus
24.58,2018-10-15 11:28:08,1,13.99,Pterocles gutturalis
8.07,2002-08-27 08:15:27,0,0.74,Cacatua tenuirostris
18.06,1991-09-03 11:54:03,0,6.25,Coluber constrictor
19.07,2017-05-08 08:52:41,1,9.89,Gopherus agassizii
18.62,1999-02-09 05:28:43,0,4.72,Buteo jamaicensis
10.03,2006-06-27 10:22:43,1,13.58,Chauna torquata
16.82,2021-02-19 02:24:26,0,12.41,Phascogale calura
14.3,2019-03-13 01:07:41,0,5.41,Cercatetus concinnus
11.33,2018-06-15 02:38:41,1,6.49,Fregata magnificans
10.06,2018-07-19 03:24:23,1,22.51,Mirounga angustirostris
13.69,2004-07-18 10:36:46,1,9.57,Acridotheres tristis
4.09,2004-12-12 08:45:30,0,23.66,Corvus brachyrhynchos
22.72,2001-01-23 02:47:36,1,12.27,Oxybelis sp.
23.48,2019-07-01 01:16:23,1,21.37,Coluber constrictor
10.7,1991-04-24 01:08:45,0,14.24,Myiarchus tuberculifer
21.77,1990-08-03 06:39:25,1,13.41,Phalacrocorax carbo
12.99,2006-05-23 11:19:04,1,8.76,Cercatetus concinnus
23.4,1999-08-12 01:22:39,1,16.09,Corvus brachyrhynchos
17.52,1998-07-06 10:26:38,1,7.93,Connochaetus taurinus
17.98,2014-02-19 09:38:54,0,10.83,Phascogale calura
15.3,2007-04-22 06:26:08,0,15.07,Gopherus agassizii
15.6,2007-09-12 07:26:34,0,15.69,Spermophilus parryii
24.49,1993-02-01 06:21:27,1,13.22,Ciconia episcopus
1.87,2012-01-11 06:28:43,1,12.78,Canis aureus
23.53,2015-04-18 03:04:29,1,19.45,Buteo jamaicensis
8,2022-11-24 10:24:57,0,17.57,Melanerpes erythrocephalus
3.04,2020-12-14 11:25:56,0,7.93,Acridotheres tristis
2.38,2015-06-12 07:10:13,1,5.88,Colobus guerza
9.72,1999-07-19 03:11:38,1,10.14,Naja nivea
19.73,2003-06-24 07:11:24,0,5.99,unavailable
20.49,2008-12-07 09:29:23,0,9.58,Pseudalopex gymnocercus
14.88,2013-06-12 04:50:57,1,20.63,Felis caracal
6.71,2017-09-02 01:29:48,1,14.19,Mirounga angustirostris
13.09,1993-05-15 06:38:06,1,2.36,Pseudalopex gymnocercus
24.02,2004-08-07 06:53:10,1,1.1,Haematopus ater
0.76,2017-01-04 09:58:59,1,6.11,Bettongia penicillata
21.82,2001-03-10 07:05:58,1,8.55,Damaliscus lunatus
16.86,2002-05-01 02:06:35,1,22.99,Erethizon dorsatum
4.13,1992-09-17 05:25:54,0,12.54,Chauna torquata
20.57,1990-11-22 03:25:58,1,13.98,Paradoxurus hermaphroditus
10.69,2002-05-09 11:39:14,1,0.41,Cercatetus concinnus
23.71,2005-09-11 11:47:44,1,4.36,Ephippiorhynchus mycteria
6.28,2021-02-24 02:02:43,0,12.61,Anhinga rufa
0.58,1993-03-22 02:38:29,1,22.91,Corvus albicollis
8.59,2007-10-15 08:47:34,0,3.46,Coluber constrictor
9.84,1991-02-25 05:29:35,1,20.55,Sylvicapra grimma
17.24,1995-08-16 05:49:26,0,16.9,Notechis semmiannulatus
18.35,2014-05-12 11:13:28,0,15.27,Mirounga angustirostris
4.48,2012-09-12 11:52:36,1,17.84,Cercatetus concinnus
14.28,2017-05-25 01:30:49,0,7.83,Cacatua tenuirostris
8.07,2015-08-10 01:26:43,0,15.23,Bubalus arnee
21.72,1991-05-27 11:03:28,1,2.12,Redunca redunca
1.92,2001-12-23 12:04:16,0,15.98,Redunca redunca
3,2018-02-27 12:31:02,1,16.78,Conolophus subcristatus
8.82,1997-07-02 12:53:57,1,10.54,Fregata magnificans
23.9,1999-01-27 08:29:33,1,9.9,Colobus guerza
17.61,2022-07-24 10:20:21,0,17.06,Estrilda erythronotos
15.27,2020-10-10 12:41:36,1,4.49,Rangifer tarandus
4.87,2010-01-01 05:12:04,1,6.77,Oxybelis sp.
17.6,2007-04-19 04:57:57,1,9.34,Dasypus novemcinctus
18.11,2011-06-06 07:25:58,0,17.23,Falco mexicanus
14.58,1990-04-09 08:27:05,0,9.87,Semnopithecus entellus
8.29,1996-10-12 10:56:43,0,13.28,Gymnorhina tibicen
8.89,2016-04-24 05:07:26,1,22.53,Pseudalopex gymnocercus
19.89,1993-09-10 09:54:11,0,12.28,Bettongia penicillata
1.59,2020-12-17 03:38:32,1,18.06,Rangifer tarandus
1.86,2019-01-10 04:10:27,0,14.85,Spermophilus parryii
12.08,2014-01-25 12:43:01,0,18.59,Bucorvus leadbeateri
16.92,2022-03-14 07:58:42,1,7.26,Phalacrocorax carbo
0.43,2022-06-25 11:06:06,0,21.16,Vanellus sp.
20.29,1997-08-04 12:04:08,1,20.32,Tiliqua scincoides
10.4,2023-02-12 05:49:27,1,16.52,Gymnorhina tibicen
11.42,2011-06-19 12:37:28,1,22.04,Myiarchus tuberculifer
23.74,2016-01-15 01:22:44,1,16.18,Oxybelis sp.
13.68,2004-06-02 06:20:55,1,13.42,Antidorcas marsupialis
17.18,2021-12-12 09:52:56,0,15.28,Crotalus triseriatus
5.66,2022-06-15 03:33:21,0,20.2,Drymarchon corias couperi
0.01,2005-08-11 11:22:17,0,1.8,Dipodomys deserti
24.73,1994-01-23 09:25:39,1,8.67,Rangifer tarandus
3.69,2005-07-13 01:04:55,0,11.29,Ciconia episcopus
7.4,1991-10-13 07:39:01,1,7.56,Larus dominicanus
9.43,1997-08-10 07:44:33,0,8.79,Canis mesomelas
10.18,2004-09-27 05:58:12,0,18.77,Conolophus subcristatus
19.39,2002-01-15 10:21:09,1,3.36,Chionis alba
3.68,2020-12-10 07:40:03,1,14.65,Paradoxurus hermaphroditus
17.66,2006-07-01 09:57:0,0,7.54,Haematopus ater
14.46,1991-07-05 07:28:52,0,10.37,Damaliscus lunatus
14.98,2023-09-23 12:11:26,1,6.78,Ciconia episcopus
13.04,2015-02-17 07:51:43,0,23.39,Sylvicapra grimma
23.66,2017-10-01 05:04:28,0,2.75,Notechis semmiannulatus
1.14,1990-08-09 06:49:42,0,20.34,Tiliqua scincoides
2.87,1996-10-24 11:52:27,1,9.46,Cercatetus concinnus
9.13,1992-08-11 12:10:39,0,12.05,Cynictis penicillata
16.63,2014-02-14 11:40:26,0,5.83,Eudyptula minor
4.81,2012-09-08 11:55:35,0,1.47,Erethizon dorsatum
12.71,1990-06-09 10:22:28,0,15.78,Buteo jamaicensis
12,2022-12-27 03:26:16,0,10.87,Drymarchon corias couperi
15.18,2007-07-21 09:33:46,1,23.04,Cynictis penicillata
2.65,2004-07-24 08:12:16,1,13.77,Gymnorhina tibicen
22.93,2021-01-02 04:51:34,0,9.98,Semnopithecus entellus
11.28,2016-08-03 01:13:59,1,8.6,Estrilda erythronotos
23.01,2005-07-03 06:01:06,0,11.89,Antidorcas marsupialis
3.71,2023-01-26 06:43:40,0,0.03,Ephippiorhynchus mycteria
10.42,2001-07-10 03:32:34,1,10.41,Alligator mississippiensis
2.86,2012-10-22 12:31:26,0,16.03,Haematopus ater
23.6,2019-02-04 01:39:33,1,24.84,Chauna torquata
5.48,1995-12-08 07:53:21,0,1.66,Sylvicapra grimma
13.46,2017-01-19 02:03:11,0,19.18,Phalacrocorax niger
9.27,2020-01-06 05:48:58,1,0.49,Gopherus agassizii
9.08,2021-10-25 01:38:10,1,10.26,Spermophilus parryii
5.13,2012-02-21 04:15:59,1,0.51,Cyrtodactylus louisiadensis
10.28,1995-01-22 03:26:58,0,17.23,Buteo jamaicensis
13.76,1996-01-25 08:0:29,1,3.68,Connochaetus taurinus
22.68,2015-12-20 06:44:42,1,6.07,Rangifer tarandus
3.91,2009-12-26 10:15:17,0,6.54,Falco mexicanus
8.84,2006-09-06 02:18:07,1,17.55,Rangifer tarandus
23.03,2005-10-05 08:15:37,1,10.79,Coluber constrictor
14.26,2003-04-12 08:41:08,1,18.88,Gymnorhina tibicen
22.39,1990-01-21 08:40:02,1,15.7,Agama sp.
23.01,2018-01-24 12:10:25,0,9.37,Larus dominicanus
17.2,2004-02-14 12:32:05,0,21.34,Corvus albicollis
0.82,2021-12-05 05:51:46,0,2.67,Fregata magnificans
1.34,1995-08-16 02:14:12,1,13.24,Conolophus subcristatus
11.61,2005-02-25 12:55:50,1,8.92,Chloephaga melanoptera
4.51,1997-07-26 07:27:17,1,19.53,Naja nivea
11.65,1992-03-02 05:06:06,0,3.42,Notechis semmiannulatus
11.85,1997-01-05 02:38:27,0,10.95,Ephippiorhynchus mycteria
2.95,2011-08-03 10:22:07,1,1.95,Drymarchon corias couperi
8.68,1990-08-27 05:14:15,1,0.43,Lamprotornis nitens
1.42,2022-01-06 08:08:14,0,18.89,Gymnorhina tibicen
6.9,2005-03-22 06:56:53,0,6.22,Chloephaga melanoptera
14.24,1990-11-16 09:27:10,1,2.85,Cynictis penicillata
2.69,2023-02-14 05:47:05,1,14.94,Rangifer tarandus
7.3,2016-04-07 09:15:11,1,19.13,Paradoxurus hermaphroditus
14.09,2003-04-10 09:18:05,1,19.23,Conolophus subcristatus
2.46,1992-09-06 06:58:11,1,18.85,Eurocephalus anguitimens
11.51,2015-04-23 11:34:28,1,8.81,Cyrtodactylus louisiadensis
7.1,2015-04-14 04:21:15,1,1.07,Paradoxurus hermaphroditus
6.48,2019-12-10 05:05:40,0,14.84,Paradoxurus hermaphroditus
20.98,2007-08-11 03:48:08,1,22.02,Naja nivea
