descript,pTimeStamp,userId,locationName
Contumeliae tum iracundiae contentiones concertationesque in disputando pertinaces indignae,2014-06-11 05:58:20,13,Pseudalopex gymnocercus
Nihil sane -- 'At si voluptas esset bonum desideraret,2001-02-16 01:50:27,5,Chloephaga melanoptera
Ei responsum cum C Triarius in,2001-07-23 07:24:43,14,Cacatua tenuirostris
Iucunde Neque enim civitas in seditione beata esse,1991-11-27 11:56:09,5,Deroptyus accipitrinus
Tu quidem oderis ut fere faciunt qui ab eo dissentiunt sed certe,2009-03-23 11:57:0,9,Dasypus novemcinctus
Vel eum iure reprehenderit qui in una virtute,1991-12-05 01:27:21,12,Chelodina longicollis
Malum dolorem idque instituit docere sic Omne animal simul atque,2012-10-24 06:57:16,6,Eurocephalus anguitimens
Flagitem Re mihi non aeque satisfacit et quidem locis pluribus,2012-07-26 10:25:50,8,Larus dominicanus
Philosophia defensa et collaudata est cum esset accusata,2008-07-03 06:34:15,11,Melanerpes erythrocephalus
Enim cupiditates a natura proficiscuntur facile explentur sine ulla iniuria quae autem,2011-09-22 10:17:54,13,Deroptyus accipitrinus
Sine metu degendae praesidia firmissima -- Filium morte multavit -- Si sine causa nollem,1990-09-25 05:33:54,9,Deroptyus accipitrinus
Exultat oratio reperire exitum potest nisi derigatur ad voluptatem voluptas autem est,2004-12-23 10:42:43,14,Deroptyus accipitrinus
Ille quidem utrumque Phaedrum autem etiam,2018-07-04 04:54:50,12,Canis aureus
Ut cognoscerem quoniam mihi ea facultas ut id apte,1996-07-17 10:56:06,11,Chauna torquata
Provincias atomis dare quae recte quae oblique ferantur deinde eadem illa,2004-02-21 06:53:57,6,Redunca redunca
Epicuri sententiae satis notae sunt Atque eos quos nominavi cum Attico nostro frequenter,2017-02-20 03:44:55,8,Chloephaga melanoptera
Earum explicatis et ut dixi ad lineam,2014-10-13 01:26:21,8,Dasypus novemcinctus
Apud se dicere iuberet reque ex utraque parte audita pronuntiaret eum non talem,2014-04-20 11:32:50,8,Falco mexicanus
Sequatur si illa mala sint laetitia si bona O praeclaram beate vivendi et,2013-06-23 10:51:21,8,Oxybelis sp.
A natura ipsa iudicari Ea quid percipit aut quid,1991-05-08 04:52:05,6,Bucorvus leadbeateri
Delectamur cum scribimus quis est tam invidus,1998-02-05 07:18:06,9,Cacatua tenuirostris
Corpore voluptatem aut cum Latinis tertio consulatu conflixisse,2021-05-30 03:25:50,15,Cercatetus concinnus
Ipsius artis sed bonae valetudinis causa probamus et gubernatoris ars,2016-08-20 01:16:11,9,Tiliqua scincoides
Iucundo motu voluptatis Sin autem summa voluptas,2003-01-21 09:26:59,5,Sula dactylatra
Malint modo legant illa ipsa ne simulent et,2001-07-09 09:18:03,10,Anhinga rufa
Autem usus progrediens familiaritatem effecerit tum amorem efflorescere tantum ut,2004-02-22 01:51:57,11,Sula dactylatra
Non inopem ut vulgo putarent sed locupletiorem etiam esse quam vacare omni dolore,1997-03-28 09:54:47,8,Chionis alba
Loqueretur intellegere quid diceret Aliena dixit in physicis nec ea,2011-01-30 09:33:55,13,Sylvicapra grimma
Sunt qua ante quam nati et ad eos,1997-09-10 05:10:13,7,Papio cynocephalus
Utrumque Phaedrum autem etiam amatoriis levitatibus dediti,2020-10-01 11:18:42,7,Chlamydosaurus kingii
Divina illa ingenia transferrem Sed id,1994-05-02 06:09:58,5,Bradypus tridactylus
Et pariter dolemus angoribus Quocirca eodem modo sapiens erit,1993-01-19 07:05:08,11,Cercatetus concinnus
Servire qui vel utrisque litteris uti velint vel si suas habent,1993-06-17 03:49:12,5,Chloephaga melanoptera
Ratione et via procedat oratio Quaerimus igitur quid sit extremum et ultimum bonorum,1996-06-06 04:50:51,11,Spermophilus parryii
Et ortum esse e corpore et ad corpus referri,1994-12-13 08:31:59,8,Sylvicapra grimma
Ponatur sed sine hoc institutionem omnino,2010-02-28 04:49:20,5,Chloephaga melanoptera
Ne simulent et iis servire qui vel,2000-04-16 01:59:31,6,Chelodina longicollis
Laetamur iis quae recordamur Stulti autem malorum memoria,2022-03-27 11:03:37,7,Cynictis penicillata
Videtur expediunt Ut enim ad minim veniam quis nostrud exercitation ullamco,1996-10-15 07:36:23,6,Haematopus ater
Quae plerisque notissima est Quam a nobis sic intelleges eitam ut,1996-09-21 10:45:17,10,Oxybelis sp.
Desideret Tum vero si stabilem scientiam rerum tenebimus servata illa,2001-01-17 09:13:01,5,Phalacrocorax niger
Numen horreat nec praeteritas voluptates effluere patiatur earumque assidua recordatione laetetur,2000-10-30 03:01:20,9,Anhinga rufa
Hominum ac primorum signiferumque maluisti dici Graece ergo praetor Athenis id,2013-12-05 04:52:29,11,Ephippiorhynchus mycteria
Non placuit Epicuro medium esse quiddam inter dolorem,2003-04-03 04:05:38,13,Fregata magnificans
Nec medium nec ultimum nec extremum sit ita ferri ut,2003-07-27 03:42:52,12,Oxybelis sp.
Rerum facilis est et ad usus civium non inutile nosque,2005-04-17 03:15:14,13,Bradypus tridactylus
Principio sed ex aeterno tempore intellegi convenire Epicurus autem in quibus,2004-02-29 12:01:35,14,Falco mexicanus
Nisi nescio quam illam umbram quod appellant honestum non,2016-10-19 05:13:23,8,Cercatetus concinnus
Faciam interdictum puto Locos quidem quosdam si videbitur transferam et maxime ab iis quos modo,2013-11-22 05:46:41,7,Crotalus triseriatus
Doloribus torqueantur sapientia est adhibenda quae et splendide dicta,2013-02-15 03:49:44,5,Sula dactylatra
Albucius hinc inimicus Sed iure Mucius Ego autem mirari satis non,2019-03-06 06:26:51,10,Chloephaga melanoptera
Libris quaeritur qui sit finis quid,2000-03-23 11:04:57,9,Tiliqua scincoides
Plurimum afferat Nam diligi et carum esse iucundum,1993-05-30 10:17:14,6,Connochaetus taurinus
Tantum enim esse censet quantus videtur,1997-06-15 11:49:55,14,Sylvicapra grimma
Malum est vivere cum dolore,2017-01-03 10:40:09,13,Falco mexicanus
De finibus bonorum et malorum fere a,2016-04-29 01:26:57,7,Crotalus triseriatus
Nihil afferrent quo iucundius id est voluptatem et dolorem,2001-01-08 07:42:49,10,Phascogale calura
Morbis impediri necesse est Animi autem morbi sunt cupiditates,1995-01-04 09:29:43,7,Falco mexicanus
Voluptatibus nullo dolore nec impediente nec inpendente quem tandem,2014-11-05 01:22:44,15,Alligator mississippiensis
Ferrentur et ut dixi ad lineam numquam fore ut,2011-06-16 06:27:45,11,Crotalus triseriatus
Iudicium retinent ne voluptate victi faciant id quod propositum,1996-06-25 10:06:15,11,Falco mexicanus
Et urbane Stoicos irridente statua est in eo quod,1993-10-01 06:56:40,8,Mirounga angustirostris
Non inviti legant Quis enim tam,2004-05-08 11:21:01,9,Spermophilus parryii
Contra metum religionis et sedatio animi omnium rerum occultarum ignoratione sublata et moderatio,2013-01-08 05:19:33,11,Pterocles gutturalis
Quidem video esse a nostris de amicitia dicenda sunt Praeclare,1999-06-05 01:02:51,7,Chloephaga melanoptera
Beatus Multoque hoc melius nos veriusque quam Stoici,2023-03-04 10:52:23,11,Falco mexicanus
Est nihil desiderare manum cum ita esset affecta secundum non recte si,2006-03-20 05:23:25,12,Deroptyus accipitrinus
Meis civibus si ad eorum cognitionem divina illa ingenia,2008-12-10 02:09:41,9,Redunca redunca
Vindicet et ipsius fortunae modice ferre doceat iniurias,2022-04-02 04:15:20,11,Sylvicapra grimma
Sunt illius scripta leviora ut urbanitas summa appareat doctrina mediocris Ego,2009-05-05 03:24:27,13,Sylvicapra grimma
Epicuri sententia de voluptate a meque ei responsum,1992-03-26 08:39:27,12,Deroptyus accipitrinus
Etiam oportet in eo quod semel admissum coerceri reprimique,2021-03-13 08:40:38,8,Vanellus sp.
Iis servire qui vel utrisque litteris uti velint vel,1994-07-12 08:06:54,12,Deroptyus accipitrinus
Se indicaverunt Quodsi qui satis sibi contra hominum conscientiam,2009-06-13 06:54:28,12,Dasypus novemcinctus
Nec quid eventurum sit provident ob eamque causam propter voluptatem,1993-05-04 01:40:54,11,Papio cynocephalus
Quem ad modum sit affectus eum necesse,1990-04-14 07:02:08,10,Erethizon dorsatum
Cum eas voluptates quae ad amicos pertinerent negarent,2016-06-07 08:23:06,8,Ciconia episcopus
Desideraret quia quod dolore caret id in hominum,2007-01-19 09:27:23,6,Redunca redunca
Sunt sic inprobitas si cuius in mente consedit,2010-03-28 03:55:58,14,Chelodina longicollis
Qui se plane Graecum dici velit ut a Scaevola est praetore salutatus,2020-10-10 06:27:36,14,Chloephaga melanoptera
Et adhaesiones atomorum inter se ex quo efficeretur mundus omnesque,2004-03-11 02:12:28,6,Tiliqua scincoides
Ut succumbere doloribus eosque humili animo inbecilloque ferre miserum est,2010-01-16 02:37:25,12,Lamprotornis nitens
Omnes atomi declinabunt nullae umquam cohaerescent sive aliae declinabunt aliae suo nutu recte ferentur,2020-12-17 01:43:05,5,Antidorcas marsupialis
In oculis quidem exercitus -- Quid ex eo perciperet corpore,1994-03-02 10:32:59,13,Spermophilus parryii
Et firmitatem animi nec mortem nec dolorem timentis quod mors sensu,2018-04-14 03:09:24,15,Sylvicapra grimma
Inimicus paene nomini Romano est qui Ennii Medeam aut Antiopam Pacuvii,1997-03-05 04:19:08,8,Naja nivea
Contumeliae tum iracundiae contentiones concertationesque in disputando pertinaces indignae,1996-06-03 10:06:07,11,Cynictis penicillata
Nihil sane -- 'At si voluptas esset bonum desideraret,2013-01-24 10:42:30,11,Dipodomys deserti
Ei responsum cum C Triarius in,2004-12-13 04:52:53,10,Falco mexicanus
Iucunde Neque enim civitas in seditione beata esse,2004-11-05 06:38:46,8,Eudyptula minor
Tu quidem oderis ut fere faciunt qui ab eo dissentiunt sed certe,2004-11-26 08:27:56,15,Ephippiorhynchus mycteria
Vel eum iure reprehenderit qui in una virtute,2020-02-01 07:21:51,13,Chloephaga melanoptera
Malum dolorem idque instituit docere sic Omne animal simul atque,2019-08-13 07:52:41,11,Sula dactylatra
Flagitem Re mihi non aeque satisfacit et quidem locis pluribus,2010-07-19 03:31:03,11,Chloephaga melanoptera
Philosophia defensa et collaudata est cum esset accusata,1996-05-15 06:03:31,11,Phalacrocorax carbo
Enim cupiditates a natura proficiscuntur facile explentur sine ulla iniuria quae autem,1994-07-12 06:46:40,10,Estrilda erythronotos
Sine metu degendae praesidia firmissima -- Filium morte multavit -- Si sine causa nollem,2010-10-11 06:12:52,8,Dipodomys deserti
Exultat oratio reperire exitum potest nisi derigatur ad voluptatem voluptas autem est,2016-08-03 01:42:42,5,Notechis semmiannulatus
Ille quidem utrumque Phaedrum autem etiam,2007-10-16 01:04:12,15,Canis mesomelas
Ut cognoscerem quoniam mihi ea facultas ut id apte,2004-12-28 05:22:19,9,Dasypus novemcinctus
Provincias atomis dare quae recte quae oblique ferantur deinde eadem illa,2015-07-06 05:02:24,7,Buteo jamaicensis
Epicuri sententiae satis notae sunt Atque eos quos nominavi cum Attico nostro frequenter,1991-07-17 05:56:42,14,Semnopithecus entellus
Earum explicatis et ut dixi ad lineam,1995-09-12 11:16:36,6,Acridotheres tristis
Apud se dicere iuberet reque ex utraque parte audita pronuntiaret eum non talem,1993-08-04 02:42:43,15,Falco mexicanus
Sequatur si illa mala sint laetitia si bona O praeclaram beate vivendi et,2013-06-10 01:16:08,8,Deroptyus accipitrinus
A natura ipsa iudicari Ea quid percipit aut quid,2003-05-04 10:55:06,9,Cyrtodactylus louisiadensis
Delectamur cum scribimus quis est tam invidus,2003-10-30 02:34:16,14,Acridotheres tristis
Corpore voluptatem aut cum Latinis tertio consulatu conflixisse,2008-07-23 02:43:56,9,Drymarchon corias couperi
Ipsius artis sed bonae valetudinis causa probamus et gubernatoris ars,2008-02-12 04:33:42,5,Falco mexicanus
Iucundo motu voluptatis Sin autem summa voluptas,1999-05-15 11:55:14,6,Colobus guerza
Malint modo legant illa ipsa ne simulent et,2018-09-12 08:52:40,10,Deroptyus accipitrinus
Autem usus progrediens familiaritatem effecerit tum amorem efflorescere tantum ut,2001-07-16 08:57:27,11,Falco mexicanus
Non inopem ut vulgo putarent sed locupletiorem etiam esse quam vacare omni dolore,1993-04-15 05:40:15,14,Falco mexicanus
Loqueretur intellegere quid diceret Aliena dixit in physicis nec ea,1999-02-26 07:30:47,9,Mirounga angustirostris
Sunt qua ante quam nati et ad eos,1990-06-11 10:03:42,12,Deroptyus accipitrinus
Utrumque Phaedrum autem etiam amatoriis levitatibus dediti,1992-01-08 11:19:20,12,Cacatua tenuirostris
Divina illa ingenia transferrem Sed id,2001-01-20 01:53:59,8,Gopherus agassizii
Et pariter dolemus angoribus Quocirca eodem modo sapiens erit,2020-12-02 10:23:28,12,Acridotheres tristis
Servire qui vel utrisque litteris uti velint vel si suas habent,2012-09-21 04:26:38,9,Alligator mississippiensis
Ratione et via procedat oratio Quaerimus igitur quid sit extremum et ultimum bonorum,2017-12-28 08:28:52,13,Bubalus arnee
Et ortum esse e corpore et ad corpus referri,2021-09-12 01:17:43,8,Mirounga angustirostris
Ponatur sed sine hoc institutionem omnino,1998-12-16 12:39:12,8,Lama glama
Ne simulent et iis servire qui vel,2002-08-26 08:29:35,10,Spermophilus parryii
Laetamur iis quae recordamur Stulti autem malorum memoria,2019-09-12 09:49:08,10,Notechis semmiannulatus
Videtur expediunt Ut enim ad minim veniam quis nostrud exercitation ullamco,1994-11-10 06:09:40,10,Spermophilus parryii
Quae plerisque notissima est Quam a nobis sic intelleges eitam ut,2006-06-06 08:45:32,9,Chloephaga melanoptera
Desideret Tum vero si stabilem scientiam rerum tenebimus servata illa,2012-01-12 02:04:12,6,Crotalus triseriatus
Numen horreat nec praeteritas voluptates effluere patiatur earumque assidua recordatione laetetur,2019-06-16 01:06:46,11,Chloephaga melanoptera
Hominum ac primorum signiferumque maluisti dici Graece ergo praetor Athenis id,1996-08-03 05:0:51,10,Dasypus novemcinctus
Non placuit Epicuro medium esse quiddam inter dolorem,1994-03-24 03:28:43,5,Corvus brachyrhynchos
Nec medium nec ultimum nec extremum sit ita ferri ut,1993-12-07 04:54:28,12,Chionis alba
Rerum facilis est et ad usus civium non inutile nosque,2008-05-09 09:08:25,6,Corvus brachyrhynchos
Principio sed ex aeterno tempore intellegi convenire Epicurus autem in quibus,2014-06-06 04:28:0,6,Damaliscus lunatus
Nisi nescio quam illam umbram quod appellant honestum non,2010-09-11 12:18:15,6,Bucorvus leadbeateri
Faciam interdictum puto Locos quidem quosdam si videbitur transferam et maxime ab iis quos modo,2002-12-05 07:0:06,5,Gymnorhina tibicen
Doloribus torqueantur sapientia est adhibenda quae et splendide dicta,2023-04-28 09:05:27,5,Alligator mississippiensis
Albucius hinc inimicus Sed iure Mucius Ego autem mirari satis non,2016-09-09 04:12:54,12,Conolophus subcristatus
Libris quaeritur qui sit finis quid,1992-04-19 10:56:48,13,Rangifer tarandus
Plurimum afferat Nam diligi et carum esse iucundum,2001-08-06 09:56:30,6,Deroptyus accipitrinus
Tantum enim esse censet quantus videtur,2005-01-23 12:06:24,15,unavailable
Malum est vivere cum dolore,2010-08-17 06:42:22,8,Oxybelis sp.
De finibus bonorum et malorum fere a,1995-05-21 12:47:42,15,Dendrohyrax brucel
Nihil afferrent quo iucundius id est voluptatem et dolorem,1990-06-27 07:14:38,14,Lamprotornis nitens
Morbis impediri necesse est Animi autem morbi sunt cupiditates,2020-12-20 11:41:30,12,Haematopus ater
Voluptatibus nullo dolore nec impediente nec inpendente quem tandem,1993-08-22 02:46:40,8,Corvus brachyrhynchos
Ferrentur et ut dixi ad lineam numquam fore ut,1994-04-22 05:30:56,7,Dipodomys deserti
Iudicium retinent ne voluptate victi faciant id quod propositum,1995-03-11 07:18:13,8,Corvus albicollis
Et urbane Stoicos irridente statua est in eo quod,2020-04-27 10:57:33,6,Chloephaga melanoptera
Non inviti legant Quis enim tam,2004-04-06 04:49:06,6,Bucorvus leadbeateri
Contra metum religionis et sedatio animi omnium rerum occultarum ignoratione sublata et moderatio,1998-10-20 04:25:48,14,Eudyptula minor
Quidem video esse a nostris de amicitia dicenda sunt Praeclare,2021-08-24 04:22:13,11,Felis caracal
Beatus Multoque hoc melius nos veriusque quam Stoici,2023-05-04 12:39:55,5,Bradypus tridactylus
Est nihil desiderare manum cum ita esset affecta secundum non recte si,2008-04-26 05:28:27,12,Falco mexicanus
Meis civibus si ad eorum cognitionem divina illa ingenia,2016-01-16 04:25:58,12,Bettongia penicillata
Vindicet et ipsius fortunae modice ferre doceat iniurias,1994-02-19 01:43:39,13,Sylvicapra grimma
Sunt illius scripta leviora ut urbanitas summa appareat doctrina mediocris Ego,2023-12-24 10:55:37,11,Papio cynocephalus
Epicuri sententia de voluptate a meque ei responsum,1993-01-23 02:51:25,9,Rangifer tarandus
Etiam oportet in eo quod semel admissum coerceri reprimique,2011-04-14 03:28:57,8,Corvus brachyrhynchos
Iis servire qui vel utrisque litteris uti velint vel,2007-12-05 04:21:06,6,Phascogale calura
Se indicaverunt Quodsi qui satis sibi contra hominum conscientiam,2007-03-07 11:12:09,14,Dipodomys deserti
Nec quid eventurum sit provident ob eamque causam propter voluptatem,2014-04-07 08:38:50,9,Phalacrocorax carbo
Quem ad modum sit affectus eum necesse,1997-03-18 07:05:22,8,Erethizon dorsatum
Cum eas voluptates quae ad amicos pertinerent negarent,2004-04-04 06:47:45,15,Phalacrocorax carbo
Desideraret quia quod dolore caret id in hominum,2006-03-24 01:53:31,7,Ciconia episcopus
Sunt sic inprobitas si cuius in mente consedit,2018-06-06 08:23:09,8,Antidorcas marsupialis
Qui se plane Graecum dici velit ut a Scaevola est praetore salutatus,1999-11-26 12:51:0,8,Cynomys ludovicianus
Et adhaesiones atomorum inter se ex quo efficeretur mundus omnesque,2009-06-28 05:09:38,8,Chloephaga melanoptera
Ut succumbere doloribus eosque humili animo inbecilloque ferre miserum est,2022-08-12 10:18:46,9,Notechis semmiannulatus
Omnes atomi declinabunt nullae umquam cohaerescent sive aliae declinabunt aliae suo nutu recte ferentur,2003-05-01 01:37:30,15,Chloephaga melanoptera
